Question,Answer
"Default values of malloc and realloc: <p>What are the default values for an array created using malloc?</p>
<p>And for realloc what default values are given to the new address cells?</p>",I dont think malloc sets any values (or realloc apart from whats already there)
"Question about trees from slides: <p>I can&#39;t understand why the size is 16&#43; 8n. I get why it&#39;s 8n because of the array of pointers. But why is it 16 instead of 8? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkggoe9bxe5d42u%2F07137e3e7db65ff1bcf75d52557154333469678727be59ff1a868e90a41e1146%2FScreenshot_2024-04-16_at_11.48.07_PM.png"" alt=""Screenshot_2024-04-16_at_11.48.07_PM.pngNaN"" /></p>","I believe it’s 4 bytes for each of the ints and 8 for the pointer. Totalling  16, with the 8n accounting for the size of the children in the array."
"amortized runtime for stack_push: <p>I don&#39;t get how even with amortization this stack_push is O(1). Shouldn&#39;t it be O(n) where n is the new size since realloc has that runtime?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F7c4e9255f4267390b343df9014d38f82a32ae86ee061cee7caa53beb80b2015b%2FScreen_Shot_2024-04-16_at_11.57.41_PM.png"" alt=""Screen_Shot_2024-04-16_at_11.57.41_PM.pngNaN"" /></p>",O(1) is the average time complexity since on average you will not be needed to double the size of your array.
W23: May someone explain that what is the meaning of “same set of digits of x”?,"The number you generate should be a permutation of the digits that are present in x. Meaning use the same digits that are in x for your number you generate.
The number you generate should be a permutation of the digits that are present in x. Meaning use the same digits that are in x for your solution."
"Efficiency: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarf9r4h3w4%2Fa7830323540ecf51aa8e3f56fd38543bcd4c77cd835d732b742a22691696088a%2FScreenshot_2024-04-17_at_12.03.50_AM.png"" alt=""Screenshot_2024-04-17_at_12.03.50_AM.pngNaN"" width=""557"" height=""206"" /></p>
<p></p>
<p>Can someone explain again why the efficiency is O(n)? I don&#39;t really get the 1&#43;2&#43;3&#43;..&#43;n/4&#43;n/2&#43;n part. Thank yoU!</p>","Every time you resize the cost is relative to the size of your array so when you start with an array of size one and double it takes 1 “operation” leaving you with length 2. And when you go to double it again you will need 2 “operations” and so on. This crates a series with the terms: 1 &#43; 2 &#43; 4 &#43; 8 &#43; … &#43; n, whose sum is equal to 2n-1 which simplifies down to O(n).
Every time you resize the cost is relative to the size of your array so when you start with an array of size one and double it takes 1 “operation” leaving you with length 2. And when you go to double it again you will need 2 “operations” and so on. This crates a series whose sum is equal to 2n-1 which simplifies down to O(n)."
"Memory diagram: including the index i in for-loops: Checking my notes for this lecture, i had <strong>i: ???</strong> in the stack section under make_str:<br /><br />I was wondering when the for-loop terminates, should the i remain in the memory diagram, just set to no value? aka i: ???<br /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Fba54850707c116016d097d0925924fc6dff109a1d05a1984ca779f45eef819a4%2FScreenshot_2024-04-17_at_12.19.04_AM.png"" alt=""Screenshot_2024-04-17_at_12.19.04_AM.pngNaN"" />","I think, not 100% sure, but once i is out of scope it is discarded. If not after the last iteration of the loop then definitely after the function that it is in terminates. It would get deleted from memory.
I think, not 100% sure, but once i is out of scope it is discarded. If not after the last iteration of the loop then definitely after the function its in terminates. It would get deleted from memory.
I think, not 100% sure, but once i is out of scope it is discarded."
"Incorrect Summation?: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdl9os1tne%2F6afd025fe8c06f00f16274341c50c10eef0e5e90694441211f8226496379b3d7%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p>Should the top of the outer loop be n on the sigma instead of n-1?</p>","I believe it’s n - 1 as the loop condition is i &lt; n, meaning the last execution will be n - 1"
"Generic Array: <p>Can someone explain why is calloc used here instead of malloc?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2Fe18d36b7ffbf4079cadef69216654a2b4196748eb45b51b41ff6b2e4339f57d6%2F19971713332409_.pic.jpg"" alt=""19971713332409_.pic.jpgNaN"" /></p>",<md>calloc will initialize the memory slot</md>
"section 11 quiz: <p>Is the answer A?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2Fa688654bdff893cd881c3f99df236985dd45525c4067d29e2a1c0619118ef69f%2F19981713333452_.pic.jpg"" alt=""19981713333452_.pic.jpgNaN"" /></p>",<md>strings is sequence important. So for this implementation we should choose linked list because insert front for linked list is O(1).</md>
"W23 Q2 hint: <p>I was wondering if anyone could give me a hint for how to implement q2 in the W23 practice. I understand that you have to store the integer digits in an array, and also understand how to convert that array back into an int, but I am not too sure on how the algorithm to determine the &#34;smallest number greater than x&#34; works. I imagine you have to do some sort of swapping between the array values?<br /><br />I would appreciate a hint in the right direction</p>
<p></p>
<p>thanks!</p>","Hint: swap two numbers and reorder some numbers.<div><br /></div><div>Solution: (Don’t read if you don’t want it) Im not 100% sure but just from reading the question i would assume you start with the right most digit and search to the left of it and swap it with the first number you find that is less than this right hand pivot. If you reach the left hand side and found no number smaller than your pivot is found, move the pivot one to the left and start again. After the swap is made you then reorder the digits to the right of the swap index in increasing order.</div>
Hint: swap two numbers and reorder some numbers.<div><br /></div><div>Solution: (Don’t read if you don’t want it) Im not 100% sure but just from reading the question i would assume you start with the right most digit and search to the left of it and swap it with the first number you find that is less than this right hand pivot. If you reach the left hand side and found no number smaller than your pivot, move the pivot one to the left and start again. After the swap is made you then reorder the digits to the right of the swap index in increasing order.</div>
Hint: swap two numbers and reorder some numbers.<div><br /></div><div>Solution: (Don’t read if you don’t want it) Im not 100% sure but just from reading the question i would assume you start with the right most digit and swap it with the right most digit and search to the left of it and swap it with the first number you find that is less than this right hand pivot. If you reach the left hand side and found no number smaller than your pivot, move the pivot one to the left and start again. After the swap is made you then reorder the digits to the right of the swap index in increasing order.</div>"
lookup: Do we need to know the lookup function for the final?,<md>Practice makes perfect</md>
dereferencing dangling pointers: if you try to dereference a dangling pointer do you get NULL or an error?,error.
"realloc smaller array: I know that realloc can be thought of malloc, copy, free, so I was wondering if you have the original array contain 4 ints and the new one you only want enough memory to have the first 3 ints, will not manually freeing that last element of the array cause a memory leak? Or is it safe to assume that when you call realloc anything not copied over is freed?","Actually you can do realloc with smaller size, the extra data will be discarded.
If the array contains 4 elements then you can not realloc it to an array with 3 elements."
"Session 2 Quiz: <p>Is the answer: A, D, E?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdh2s3927me%2F8720a1d590437edd99bce67cc3e1b358e66849d1a6a60d50f512d3e492a6d5c5%2Fimage.png"" alt=""image.pngNaN"" width=""419"" height=""232"" /></p>","<p>A: one produces a side effect but they both <strong>return </strong>the same value</p>
<p>D: similar to A since the function on the right is printing something this causes a side effect. The left function is not printing anything just its just returning to os</p>
<p>E:pretty sure its the extra quotes around %d could be wrong tho</p>"
"effeciency (module 7): <p></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcdk94xt77a%2Fced69bd5b40635b4a96b6530f992b9104bafa4040b2a08c560272dc6ed5a029d%2FScreenshot_2024-04-17_at_9.46.14_AM.png"" alt=""Screenshot_2024-04-17_at_9.46.14_AM.png"" width=""219"" height=""173"" /></p>
<p>Why is there a/b? How exactly did they get that expression times 4 in the loop. I want to be able to know how to calculate that.</p>
<p></p>","<md>This is a division implemented by subtraction because b is subtracted each time. The final result of a is how many b's there are in a, which is a/b.. Operators are consider as O(1) or constant. Each loop has -,>,=, and - four operators so it is 4.</md>"
"This has probably been asked a lot, I need some help: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdl9os1tne%2Fa90cd16cd2a3bf8d481ee9a9354a0c71e542d65f9400ec522a7c2c6c2e5165c4%2Fimage.png"" alt=""image.png"" /></p>
<p>How do we get n * O(n/2), i understand everything until it comes to the last line, can someone please guide me, This is my though process. Is this because as len decreases the func(arr,len) will reduce from o(n) to o(n/2)?<br /><br /><br /></p>","There is a table for recurrence relations on slide 53 which shows the equation T(n) = O(n) &#43; T(n-k) in this case k is 1 is equivalent to O(n^2), it has all the other run times as well
T(n-k) will be n times for worst situation. Each time will call O(n) function so it will be O(n^2). Then the reason for n/2 is n&#43;(n-1)&#43;(n-2)&#43;...&#43;(n-n&#43;2)&#43;(n-n&#43;1)&#43;(n-n) = n*n/2. where n/2 is average value.
T(n-k) will be n times for worst situation. Each time will call O(n) function so it will be O(n^2). Then the reason for n/2 is n&#43;(n-1)&#43;(n-2)&#43;...&#43;(n-n&#43;2)&#43;(n-n&#43;1)&#43;(n-n) = n/2."
"effeciency (module 7): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcdk94xt77a%2F07cfc556de863e1ea0bcd6b33fca9a9a77c882c0f1ba1283e36e3abff288e0a6%2FScreenshot_2024-04-17_at_10.07.15_AM.png"" alt=""Screenshot_2024-04-17_at_10.07.15_AM.pngNaN"" width=""457"" height=""164"" /></p>
<p>What were the different solutions that you got. I got 2 operations for the first &gt;=, ==. I got 2(n - 1) &#43; 1 for the second. (&gt;=, == n - 1 times and then &gt;= once before returning false)</p>","<md>As someone pointed out, that is missing a `--i` or something.  For the future, I've rewritten it using a `for` loop.</md>"
"Question type: Will we have multiple choice, true or false and fill-in-blank questions on our test?","<p>Will knowing this before hand affect the outcome of your performance in any away? It’s redundant to ask questions about the final, the information we have is the information we get.</p>
<p></p>
<p>*any way</p>
Will knowing this before hand affect the outcome of your performance in any away? It’s redundant to ask questions about the final, the information we have is the information we get."
String literals: When drawing memory diagrams where do string literal char arrays go in terms of memory,"<p>The string literal array goes into the global constants section of the memory. Wherever in your code you have a string literal, you assign it an address and then in the global constant section, you put the string literal char array and put its address on the right.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkggoe9bxe5d42u%2F880150e582c8c1f149a23d85ecce426b5f56ad191f407ff9d066b119204da183%2FScreenshot_2024-04-17_at_10.57.20_AM.png"" alt=""Screenshot_2024-04-17_at_10.57.20_AM.pngNaN"" /></p>"
"module 10 quiz: Is it 12n &#43; 8?<br />- 8 for the llist front ptr<br />- 12 = 4 (int) &#43; 8 (ptr to next) x n, where n is the number of nodes read<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2F7a404011552968a18f8802756b38588028fe522c5fed99d53a0d1b49ee9cd81e%2FScreenshot_2024-04-17_at_10.24.22_AM.png"" alt=""Screenshot_2024-04-17_at_10.24.22_AM.pngNaN"" />",Yes
"Using the recurance table?: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdl9os1tne%2Fb7fec37b0eaef9aaec8a53fa305f26e6f815e2a66ee1f63ab4ff83033d05a400%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>Can I directly use the recurrence table by rewriting the n as k, ten directly concluding its o(n^3)? without the working out which involved o(n/3)?</p>",You can use the table directly.
"What does ? and : mean?: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcdk94xt77a%2F310113ae50bd27faa220aa05f34ed011fa154d54d2c4d4a66fdee4a4b15fbdc2%2FScreenshot_2024-04-17_at_11.00.42_AM.png"" alt=""Screenshot_2024-04-17_at_11.00.42_AM.png"" />","It’s like the short form of if and else.<div><br /></div><div>You’d use it for small if statements. Here’s an example:</div><div><br /></div><div>int x = (a &gt; b) ? a : b;</div><div><br /></div>
<p>It is equvilant to:</p>
<p>if (lmax &gt; rmax) {</p>
<p>    return lmax;</p>
<p>} else {</p>
<p>    return rmax;</p>
<p>}</p>"
"Integer overflow questions: <p>1. Does the error always appear as:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdh2s3927me%2Fbe99bf6917e9ffbb740e965b47541bf2c9f73cae888b7fd84833440218171cf5%2Fimage.png"" alt=""image.png"" /></p>
<p>2. What&#39;s the answer to the quiz question (give that: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdh2s3927me%2F46b4b8fbcc5171bac164e73acecf8854a102563a9773de1291474a68a40d6a01%2Fimage.png"" alt=""image.png"" width=""166"" height=""14"" />)</p>
<p></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdh2s3927me%2F065c189d4eb9d2c8ad5642e9c3792e339c5a81f2993957229b2da99b368fabbb%2Fimage.png"" alt=""image.png"" /></p>","<p>If you add 1 to 99, you get 100. But what if you can only memorize 2 digits, you get 00, overflow occurs.</p>
<p></p>
<p>The overflowed result is almost surely 0, but we don&#39;t know what mapping algorithm is used by the system to convert binary strings to decimal numbers.</p>
<p></p>
<p>It can be 0 = INT_MIN, 11111111(the largest representable combination) = INT_MAX, or the corresponding binary with a sign bit (usually the first bit).</p>
<p></p>
<p>If we introduce a sign bit, we can have &#43;0 and -0 represented by the system, another problem to solve. The system may decide, well why not let negative numbers represent themselves - 1?</p>
<p></p>
<p>The only thing we may assume is their conversion may be one to one, or INT_MAX - INT_MIN = 2^32, but the underlying algorithm is not unique, so the behaviour of overflow is not predictable.</p>
<p>If you add 1 to 99, you get 100. But what if you can only memorize 2 digits, you get 00, overflow occurs.</p>
<p></p>
<p>The overflowed result is almost surely 0, but we don&#39;t know what mapping algorithm is used by the system to convert binary strings to decimal numbers.</p>
<p></p>
<p>It can be 0 = INT_MIN, 11111111(the largest representable combination) = INT_MAX, or the corresponding binary with a sign bit (usually the first bit).</p>
<p></p>
<p>If we introduce a sign bit, it means we can have &#43;0 and -0 represented by the system, another problem to solve. The system may decide, well why not let negative numbers represent themselves - 1?</p>
<p></p>
<p>The only thing we may assume is their conversion may be one to one, or INT_MAX - INT_MIN = 2^32, but the underlying algorithm is not unique, so the behaviour of overflow is not predictable.</p>
<p>If you add 1 to 99, you get 100. But what if you can only memorize 2 digits, you get 00, overflow occurs.</p>
<p></p>
<p>The overflowed result is almost surely 0, but we don&#39;t know what mapping algorithm is used by the system to convert binary strings to decimal numbers.</p>
<p></p>
<p>It can be 0 = INT_MIN, 11111111(the largest representable combination) = INT_MAX, or the corresponding decimal with a sign bit (usually the first bit).</p>
<p></p>
<p>If we introduce a sign bit, it means we can have &#43;0 and -0 represented by the system, another problem to solve. The system may decide, well why not let negative numbers represent themselves - 1?</p>
<p></p>
<p>The only thing we may assume is their conversion may be one to one, or INT_MAX - INT_MIN = 2^32, but the underlying algorithm is not unique, so the behaviour of overflow is not predictable.</p>"
"Section 8 quiz: <p>The answer to this is B right? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkggoe9bxe5d42u%2F09d54655e5333dbfaf0c2789619f8553d5305675fe91d576a090ffc92ea8d06a%2FScreenshot_2024-04-17_at_11.31.23_AM.png"" alt=""Screenshot_2024-04-17_at_11.31.23_AM.pngNaN"" /></p>",Nvm I figured it out. Its A. 
"Session 3 quiz question confusion: <p>Why is C correct? Shouldn&#39;t the size be <strong>at most</strong> 10 bytes?</p>
<p> <b><img src=""https://lh7-us.googleusercontent.com/92A-gPine2wyfszVTW63f_HUn3LE4jyXJG0-RAIcMW4TjdywAHE9ExrpQxPZIqGfdldhseSFsDn45xTBhwDb2nsVpOPNxE3sTHCKjW0_GCeqPBu4FkPy_j2CuzIesRiiB5s4pKhNFZcOKbtMYlu-vw"" width=""624"" height=""361"" /></b></p>","<p>Chars are technically stored as like 4 bytes in the memory, you can see examples on slides so it would be at least 10. Memory is a little funky so its minimum 10</p>
<p></p>
Chars are technically stored as like 4 bytes in the memory, you can see examples on slides so it would be at least 10 
<md>We take `char` as 1 byte when it comes to size of structures, and this is at least 10 because `data` contains two `chars` and another `struct` with 2 `int`s</md>"
For linked list question: Should we implement the create list and create node function by ourselves?,"I&#39;m assuming yes because the linked lists in the slides are vanilla we might be given something more complex 
Definitely should know how to but most likely you can just use it, its a 5 line fnc anyways it will be specified on the exam "
"BST and Linked Lists: declaring the wrapper and the recursive structure: <p>If we were to implement an opaque BST, then the btnode must be hidden. <br /><br /><strong>Does the struct btnode declaration still exist in the .h file, or only the struct bst declaration? Or both?<br /><br /></strong>Same question goes for linked lists (llnode and llist). If it were opaque; are <strong>both</strong> structs declared in .h? or just the wrapper?</p>
<p></p>
<p>struct btnode {<br />int data;<br />struct btnode *left;<br />struct btnode *right;<br />};</p>
<p><br />struct bst {<br />struct btnode *root;<br />};</p>","<md>> Does the struct btnode declaration still exist in the .h file, or only the struct bst declaration? Or both?

Depends on what the client needs to/is allowed to use. Can they only use bst functions, in which case btnode is for the bst module's internal implementation only? If so then you shouldn't put btnode declaration in the .h file. (same answer for the linked lists question)</md>
<md>> Does the struct btnode declaration still exist in the .h file, or only the struct bst declaration? Or both?

Depends on what the client needs to/is allowed to use. Can they only use bst functions, in which case btnode is bst module's internal implementation only? If so then you shouldn't put btnode declaration in the .h file. (same answer for the linked lists question)</md>
<md>> Does the struct btnode declaration still exist in the .h file, or only the struct bst declaration? Or both?

Depends on what the client needs to/is allowed to use. Can they only use bst functions, in which case btnode is bst module's internal implementation only? If so then you shouldn't put btnode declaration in the .h file.</md>"
"Tree Insert Pass by Value Pass by Reference Issue: <p>I was messing around with BST&#39;s and while trying to implement the insert functionality I came across an issue with a memory leak. I was trying to code without looking at the slides so my code for insert looked like this. The only difference I could see between my code and the code on the slides was handling the case that the root node was null but I don&#39;t see why that would cause an issue. Looks like something to do with pass-by-reference vs pass value (using the code on the slides makes my implementation work with no issues so the fault is here)</p>
<p></p>
<p>My code</p>
<pre>
void node_insert(struct btnode *node, int item) {
    if (node == NULL) {
        node = make_node(item);
    } else if (node-&gt;data &gt; item) {
        node_insert(node-&gt;left, item);
    } else {
        node_insert(node-&gt;right, item);
    }
}

void bst_insert(struct bst *tree, int item) {
    node_insert(tree-&gt;root, item);
}</pre>
<p></p>
<p></p>
<p>Slides Code</p>
<pre>
void node_insert(struct btnode *node, int item) {
    if (node-&gt;data &gt; item) {
        if (node-&gt;left == NULL) {
            node-&gt;left = make_node(item);
        } else {
            node_insert(node-&gt;left, item);
        }
    } else if (node-&gt;right == NULL) {
        node-&gt;right = make_node(item);
    } else {
        node_insert(node-&gt;right, item);
    }
}

void bst_insert(struct bst *tree, int item) {
    if (tree-&gt;root == NULL) {
        tree-&gt;root = make_node(item);
    } else {
        node_insert(tree-&gt;root, item);
    }
}</pre>",Memory leak usually refers to a problem with your destroy function.
"tree insert: <p>Wouldn&#39;t this only insert a value at the end of a tree? It wouldn&#39;t work for inserting in the middle right? If not would we be expected to know how to implement something like that?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2F8790a6492260bb60464ff99e6031cf25fcd2e50937afd5c2c66bea8dfc2c9d09%2FScreenshot_2024-04-17_at_1.18.27_PM.png"" alt=""Screenshot_2024-04-17_at_1.18.27_PM.pngNaN"" width=""683"" height=""409"" /></p>","In what situation you wanna do an insertion to the middle?
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2F7a9c8c3af56365376d13b3d94f51db672413c4f607913dedb431264451d360a2%2FIMG_0367.jpg"" target=""_blank"" rel=""noopener noreferrer"">IMG_0367.jpg</a></p>
<p></p>
<p>given that it is a bst </p>"
"Do we have solution for ex09-ex11?: <p>I cannot find the solution for the exercise problem from ex09</p>
<p></p>",edx
"Question about structure: <p>Since I haven&#39;t found any formal solution that we should follow, so I want to make sure I&#39;m writing in the correct way for initialization, and other common functions about structure.</p>
<p></p>
<p>Initialization :</p>
<p><strong>struct posn init_posn = {0, 0};</strong></p>
<p><strong>return init_posn ;</strong></p>
<p>what if we don&#39;t know the initial value? Should it be:</p>
<p><strong>struct posn init_posn = {NULL, NULL};</strong></p>
<p><strong>return init_posn ;</strong></p>
<p>and since we have learnt malloc now, should we write:</p>
<p><strong>struct posn *init_posn = malloc(sizeof(struct posn));</strong></p>
<p><strong>init_posn-&gt;x = NULL;</strong></p>
<p><strong>init_posn-&gt;y = NULL;</strong></p>
<p><strong>return init_posn ;</strong></p>
<p></p>
<p>assignment:</p>
<p>if pass by reference:</p>
<p><strong>my_posn-&gt;x = val1;</strong></p>
<p><strong>my_posn-&gt;y = val2;</strong></p>
<p>if pass a structure:</p>
<p><strong>my_posn.x = val1;</strong></p>
<p><strong>my_posn.y = val2;</strong></p>
<p><strong></strong></p>
<p>And if I used malloc method to initialize it when I want to assign values for every component I need to use malloc for every component right?</p>
<p></p>
<p></p>","Your initializations and assignments both look correct, although I don&#39;t know why you would want to return a stack posn with NULL as both values (any ADT implementation would only use the third method). For any component that you want on the heap you would need to malloc it. "
"is it fair game on the exam for a question to ask us to convert BST to array: In other words should I memorize the length of the tree (2h - 1), the index the left child (2i &#43; 1), right child (2i &#43; 2), and the parent ((i-1)/2)?<br /><br />I mean, now that i typed it out its basically memorized lol","It is covered in class so I&#39;d say yes. However please note there&#39;s a typo there, the length of the array storing the tree is $$2^h - 1$$."
"Proper Memory Stack: I was going through Module 9 to practice memory stacks with heaps. I was wondering if what I have below would be correct. Thank you!<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwagan8rm1x8%2F2cd2c4cda97abaa904adde645485a2edffdedd20804721f1ce632148c8aa8858%2FScreenshot_2024-04-17_134304.png"" width=""300"" height=""601"" alt="""" />","Looks correct to me, might want to put your main: under the line instead of above the line to prevent confusion but other than that i think it&#39;s fine."
"BST Quiz 10: <p style=""text-align:left"">I got A, C, E, can anyone confirm?<br />A. <strong>True</strong>, considering each node has two children, then 2^h - 1<br />B. False. I mean it is an upper bound but not the lowest upper bound. Not all trees can have that many leaves.<br />C. <strong>True</strong><br />D. False. consider k=0, 0 leafs.<br />E. <strong>True</strong>. Consider an unbalanced tree, with n nodes. It is fully traversed in O(n). <br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Ff7d62adbc6e6d53241482d8915889a549886de1854c9744ba02e5f18a2917d61%2FScreenshot_2024-04-17_at_1.51.08_PM.png"" alt=""Screenshot_2024-04-17_at_1.51.08_PM.pngNaN"" /></p>","<md>E is **False**. Like you said for A, a binary tree of height $$h$$ has at most $$2^h - 1$$ nodes, so in the worst-case scenario, i.e., the tree is perfectly balanced, the tree has a total of $$2^h - 1$$ nodes, which takes $$O(2^h)$$ to fully traverse.</md>"
"How do wrapper structures increase runtime?: From my understanding, wrapper structures foster the principles of information and implementation hiding, as the recursive structure is unknown to the client. <br />However, How does wrapper structure increase time efficiency? Is that a thing?",Look at section exercise 10 - we can augment the wrapper node to contain extra information which can make some operations quicker - for instance keeping a pointer to the end of a linked list for easier removal from back.
"Question about snapshot: <p> if we have for example int arr[4]= {1, 3, 4};</p>
<p>what is the value for arr[3]? if we want to draw the memory snapshot</p>
<p>and we should put on the top if we have malloc right? for example</p>
<p>------</p>
<p>global constant</p>
<p>---------------</p>
<p>global variable</p>
<p>--------------</p>
<p>heap:</p>
<p>w:          [addr1]</p>
<p>    x: 11</p>
<p>    y: 12</p>
<p>-------</p>
<p>other functions / stacks</p>
<p>-------</p>
<p>main:</p>
<p>w:  addr1</p>
<p></p>
<p>(if we did malloc in main)</p>","In this case, arr[3] would be initialized to 0. I am not sure what &#34;we should put on the top if we have malloc right&#34; means but your memory diagram looks mostly correct for a struct posn that you have initialized to values to be 11 and 12, although it wouldn&#39;t have the name &#34;w&#34; as w is simply the pointer to it.
<md>If we have for example `int arr[4]= {1, 3, 4};`, then certainly `arr[3] == 0`.

If you use `malloc`, the array will not be initialized.

    int *arr = malloc(4 * sizeof(int));
    arr[0] = 1;
    arr[1] = 3;
    arr[2] = 4;

Then `arr[3]` has a value, but we have no way of knowing what it is.</md>"
"Palindrome Question from Midterm: If anyone got the palindrome question on the midterm, could you give a hint on how you did your implementation? I&#39;ve been trying to get it for a while and am struggling :(","<p>if n char already scanned</p>
<p>return</p>
<p></p>
<p>else</p>
<p></p>
<p>scanf</p>
<p></p>
<p>recursive call</p>
<p></p>
<p>another scanf</p>
<p></p>
<p>compare those two letters</p>
<p></p>
<p>if different, exit</p>
<p></p>
<p>else return</p>
<p>scanf</p>
<p></p>
<p>recursive call</p>
<p></p>
<p>another scanf</p>
<p></p>
<p>compare those two letters</p>
<p></p>
<p>if different, exit</p>
<p></p>
<p>else return</p>"
"Question about Read-lines and Linked lists: <p>In the code for read_lines, is the highlighted part a variable length array? len_max is variable. <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkggoe9bxe5d42u%2F5cceff5f7d4111b29c8b5b918d11334cd6492d4b6f1278f28dcb7c4ce958f236%2FScreenshot_2024-04-17_at_2.26.09_PM.png"" alt=""Screenshot_2024-04-17_at_2.26.09_PM.pngNaN"" /></p>
<p></p>
<p>Also a linked list always has unique (distinct) values right? </p>","It is a heap array that can be adjusted accordingly, which is not the same thing as a variable length array. There is no guarantee a linked list has distinct values.
Yes it is a variable length array since you are unsure how many lines to read and may need to double. There is no guarantee a linked list has distinct values."
"W23: For this question, is the answer exactly same as the remove node from the course note?<div><p></p><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flr5ecl50k5u23j%2Flkqwehxe2xz7ok%2Fjudelqcafnar%2F8053cc7ca37cbabbd144f15ff3131dce_2024_04_17.jpeg"" /><br /></div><div><br /></div><div>But I still confusing about two things:</div><div>1.why we should augment the llnode?</div><div>2.should we write the two functions for the case of at front or in the end? Thanks</div>","not quite sure what you mean by your second question,<div><br /></div><div>Augmenting llnode makes the solution a lot simpler. You can augment llnode to have a prev pointer</div>"
Do we need to understand the different runtime errors?: Do we need to memorize what each possible runtime error is and how they could occur for the exam?,You don&#39;t need to memorize them
"I thought calloc was an optional topic. Are we expected to know this?: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Fff64b8fed46c7ced09790f054600f037069d1617b40b2c6a6df95ba1348702c4%2FScreenshot_2024-04-17_at_3.03.28_PM.png"" alt=""Screenshot_2024-04-17_at_3.03.28_PM.pngNaN"" />","<md>`calloc` is just `malloc` with zero initialization. If you know how to `malloc` and zero initialize things then you know `calloc`. That said, **please only use `malloc` in the exam**.</md>"
"Time efficiency for strlen: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl3a6u2rficd4fp%2F35e4ee72b650adf4669375d5173d660e32e2d6643b257cbce9ce93f5edd9664a%2FScreenshot_2024-04-17_at_3.21.04_PM.png"" alt=""Screenshot_2024-04-17_at_3.21.04_PM.png"" width=""498"" height=""137"" /></p>
<p>This is a question from the practice problems 1(a). One of the profs said this is O(n^2), with the inner loop being O(n) and outer loop O(n) as well. </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl3a6u2rficd4fp%2Febfe52a601746f7f96e57c8fc8456a47c85225d54f46629221fb3439394afcbf%2FScreen_Shot_2024-04-17_at_3.20.35_PM.jpeg"" alt=""Screen_Shot_2024-04-17_at_3.20.35_PM.jpegNaN"" width=""532"" height=""272"" /></p>
<p></p>
<p>How is this also O(n^2) when the inner loop is O(1)? Should it be O(n) instead? </p>","<md>> with the inner loop being $$O(n)$$ and outer loop $$O(n)$$ as well.

The outer loop is $$O(n^2)$$. But the overall time complexity is still $$O(n^2)$$ despite the inner loop is $$O(n)$$.

In the first example, $$O(n^2)$$ is obtained by $$\underbrace{O(n)}_{\text{# of iterations}} \times (\underbrace{O(n)}_{\text{i < strlen(s)}} + \underbrace{O(n)}_{\text{inner loop complexity}})$$

In the second example, $$O(n^2)$$ is obtained by $$\underbrace{O(n)}_{\text{# of iterations}} \times \underbrace{O(n)}_{\text{i < strlen(haystack)}}$$</md>"
