Question,Answer
"WP9 Q7: Would this be a valid proof?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8j0ruc25io%2Fdb71c6f0a0da556974b14433abaacbce5eb69ef01bec0b10a6397b4459d63893%2FScreenshot_2024-04-08_at_10.02.48_PM.png"" alt=""Screenshot_2024-04-08_at_10.02.48_PM.pngNaN"" width=""644"" height=""227"" />","<md>You have a good idea, but the questions asks to show that any subset is linearly independent.

You showed that this result is true for $$\{\vec v_2, \ldots, \vec v_k\}$$, and your proof idea does generalize, but you should still be careful with how you notate this.

A better way would be to write ""Suppose $$W \subseteq S$$ where $$W = \{\vec w_1, \ldots, \vec w_\ell\}$$ for some $$1 \le \ell \le k$$"", or something along the lines of this.

You may also need to separately check the case where $$W = \emptyset$$.</md>
<md>You have a good idea, but the questions asks to show that any subset is linearly independent.

You showed that this result is true for $$\{\vec v_2, \ldots, \vec v_k\}$$, and your proof idea does generalize, but you should still be careful with how you notate this.

A better way would be to write ""Suppose $$W \subseteq S$$ where $$W = \{\vec w_1, \ldots, \vec w_\ell\}$$ for some $$1 \le \ell \le k$$"", or something along the lines of this.</md>"
"Find Eigenvalue for 3 by 3 matrix: I was doing a practice a problem in find eigenvalues in week11 problem. When I was working on a 3 by 3 matrix, it is very time consuming, when there is no and 1 in that matrix. Anyone have any suggestion for shortcuts. Thank you.  ","<md>For 3 by 3 matrices, the best shortcut I have is to memorize the determinant of a 2x2 matrix, where

$$\det\left(\begin{bmatrix} a & b \\ c & d\end{bmatrix}\right) = ad - bc$$

There are other tricks you can look up online such as this (https://demonstrations.wolfram.com/33DeterminantsUsingDiagonals/), although I find this to be an unnecessary thing to memorize and I have never used this.</md>"
"Quiz 5 Question 1 (e): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl3a6u2rficd4fp%2Ff869cd665978d332ca5ecee6b96ab7e022d477eb044b797565a33f3c188e4860%2FScreenshot_2024-04-08_at_10.32.19_PM.png"" alt=""Screenshot_2024-04-08_at_10.32.19_PM.pngNaN"" width=""789"" height=""136"" /></p>
<p></p>
<p>For this question from quiz 5, I put false, thinking of the following counter-example:</p>
<p>if B = {$$\begin{bmatrix} 1 \\ 0 \end{bmatrix}$$, $$\begin{bmatrix} 0 \\ 1 \end{bmatrix}$$} and C = {$$\begin{bmatrix} 0 \\ 1 \end{bmatrix}$$, $$\begin{bmatrix} 1 \\ 0 \end{bmatrix}$$}, since they are ordered bases, they are different but both spans $$F^2$$. </p>
<p>For a vector $$\begin{bmatrix} 7 \\ 7 \end{bmatrix}$$ as an example, the coordinate vector for both bases would be $$\begin{bmatrix} 7 \\ 7 \end{bmatrix}$$. <br /><br />I am having trouble understanding why my counter-example doesn&#39;t work and therefore it&#39;s a true statement. Is there any logical flaw in my understanding or my counter-example? I would appreciate any explanations. </p>","<p>It doesn&#39;t satisfy that $$[\vec{x}]_\mathcal{B} = [\vec{x}]_\mathcal{C}$$ for every $$\vec{x}$$. For instance, if $$\vec{x}=[1~0]^T$$, $$[\vec{x}]_\mathcal{B}=[1~0]^T$$, but $$[\vec{x}]_\mathcal{C}=[0~1]^T$$</p>
<p></p>
<p>Also I think you didn&#39;t actually mean this in your wording, but note that the counter-example not working doesn&#39;t mean its a true statement.</p>
<p></p>
<p>You can show the statement is true, since you can do something similar to column extraction with the two sets. If $$[\vec{u_1}]_\mathcal{B}=[1~\dots~0]^T$$, and this is the same for $$\mathcal{C}$$, then $$\vec{u}_1=\vec{v}_1$$, you can repeat the same with all the other vectors</p>
<p>It doesn&#39;t satisfy that $$[\vec{x}]_\mathcal{B} = [\vec{x}]_\mathcal{C}$$ for every $$\vec{x}$$. For instance, if $$\vec{x}=[1~0]^T$$, $$[\vec{x}]_\mathcal{B}=[1~0]^T$$, but $$[\vec{x}]_\mathcal{C}=[0~1]^T$$</p>
<p></p>
<p>Also I think you didn&#39;t actually mean this in your wording, but note that the counter-example not working doesn&#39;t mean its a true statement</p>
It doesn&#39;t satisfy that $$[\vec{x}]_\mathcal{B} = [\vec{x}]_\mathcal{C}$$ for every $$\vec{x}$$. For instance, if $$\vec{x}=[1~0]^T$$, $$[\vec{x}]_\mathcal{B}=[1~0]^T$$, but $$[\vec{x}]_\mathcal{C}=[0~1]^T$$"
Determining normal vector of Plane: Hi I am wondering when finding a normal vector for a plane does it matter which direction vector you take first in the cross product (or are there more than one normal vectors for a plane depending on the order you pick for the cross product of the direction vectors).,"<p>Taking the cross product of the direction vectors should always give you a valid normal vector, so it doesn&#39;t matter. ($$\vec{a}\times\vec{b} = -(\vec{b}\times\vec{a})$$)</p>
<p></p>
<p>There are infinitely many normal vectors in $$\mathbb{R}^3$$ (scalar multiples of each other), but you just need to have a normal vector</p>
<p>Taking the cross product of the direction vectors should always give you a valid normal vector, so it doesn&#39;t matter.</p>
<p></p>
<p>There are infinitely many normal vectors in $$\mathbb{R}^3$$ (scalar multiples of each other), but you just need to have a normal vector</p>
<p>Taking the cross product of the direction vectors should always give you a valid normal vector, so it doesn&#39;t matter.</p>
<p></p>
<p>There are infinitely many normal vectors (scalar multiples of each other), but you just need to have a normal vector</p>
<p>Taking the cross product of the direction vectors should always give you a valid normal vector, so it doesn&#39;t matter.</p>
<p></p>
<p>There are infinitely many normal vectors, but you just need to have a normal vector</p>"
"Quiz 4 Question 3c): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2Faad927ef7e9bfe11a7ea52ee6f351ffa9bc5e1e259e83243770b1a1717f75b16%2Fimage.png"" alt=""image.png"" width=""548"" height=""160"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2Fe0d02f756584a13e931fb4e7d313af0b6f28fc06d3e2bdba433286f9ad64edf1%2Fimage.png"" alt=""image.png"" width=""678"" height=""124"" /></p>
<p>How did they get [1 i]^T?</p>
<p>When I solved for (A-iI)x = 0, I got [1 1]^T as an eigenvector.</p>","How did you get $$[1~1]^T$$? I think it should row reduce to $$\begin{bmatrix}1&-i\\0&0\end{bmatrix}$$
<md>Do you mean for part c) or for your chosen value of $$a$$? For $$a = -1$$, and $$\lambda = i$$, the eigenspace is

$$\text{Null}\left(\begin{bmatrix} -i & -1 \\ 1 & -i\end{bmatrix}\right) = \text{Null}\left(\begin{bmatrix} -i & -1 \\ 0 & 0\end{bmatrix}\right) = \text{Span}\left\{\begin{bmatrix} 1 \\ i\end{bmatrix}\right\}$$</md>"
"WP 9 Q4: <p>Could I argue as proof that:</p>
<p><br />Since $$\{\vec{v}_1,...,\vec{v}_n\}$$ is already linear independent and $$\vec{x}$$ cannot be a linear combination of $$\{\vec{v}_1,...,\vec{v}_n\}$$ (since it doesn&#39;t belong to its span), then $$\forall\vec{x} \in \{\vec{v}_1,...,\vec{v}_n, \vec{v}\}, \vec{x} \text{ cannot be a linear combination of any other vectors.}
$$ (none of the vectors can be a linear combination of any other vector(s))</p>
<p><br />Then, by linear dependence check, $$\{\vec{v}_1,...,\vec{v}_n, \vec{v}\}$$ cannot be linearly dependent, thus making it linearly independent.<br /><br />And if this proof is valid, what might be a more mathematically notated way to show this?</p>","I think you have the right idea but I&#39;m not sure if the proof is complete, you have argued that $$\vec{x}$$ isn&#39;t a linear combination of the other vectors, but how do you know that for instance $$\vec{v}_1$$ is still not a linear combination of the other vectors, since we now have included $$\vec{x}$$ into the other vectors? I think after showing that you can&#39;t express any $$\vec{v}_i$$ in terms of the other vectors, the proof is complete. 
I think you have the right idea but I&#39;m not sure if the proof is complete, you have argued that $$\vec{x}$$ isn&#39;t a linear combination of the other vectors, but how do you know that for instance $$\vec{v}_1$$ is still not a linear combination of the other vectors, since we now have included $$\vec{x}$$ into the other vectors?"
"Does the characteristic polynomial C_A(\lambda) always have cn = (-1)^n?: &#34;Always&#34; meaning for distinct, non-distinct eigenvalues, as well as over R and over C?",Yes
Linear Transformation is Invertible: Could somebody explain what it means when it is said that a linear transformation is invertible? Does it only mean that the linear transformation is onto and one-to-one?,"Yes, this gives that an inverse function exists
Yes"
"To pass this course, do we need to pass the final or pass the weighted exam?: ",No. 
"Week 9 practice problems Q 2: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwekj0scwfe%2F5926ecc84e9d4f4b941a6cebe54ac4c5d641dd1149384cacb4284dde12703654%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p>wouldnt V U W = span {[1 0]^T, [0 1]^T} so [1 1]^T would be an element of this set as its equal to [1 0]^T &#43; [0 1]^T?</p>","No, the union is not equal to the span you have indicated. "
"linearly dependence &#43; consistency: <div dir=""auto"">
<div>
<div>
<div>
<div>
<div>
<div dir=""auto"">
<div>are linearly independent systems always consistent and vice versa?</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>","Remember, only a set or list of vectors can be classified as linearly independent. Moreover, only a system of equations can be classified as consistent. It is very important to remember the type of object you are working with. "
"Practice problems 9 Q4: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwekj0scwfe%2F18a41c95ce9f4664b11da4375299126d6403bcb8ce05f73894528a68b68f996a%2Fimage.png"" alt=""image.png"" />But isnt the trivial solution also a solution? so we would have 0/0 for all the terms?","In the second line of the proof, it is assumed that we are working with a non-trivial solution. "
"Theorem 8.5.6: In the theorem Basis From a Spanning Set or Linearly Independent Set, the first statement is that If Span(S) = F𝑛, then there exists a subset B of S which is a basis for F𝑛. If S is linearly independent, then by Dimension is Well-Defined, is B simply S itself?",Yes. 
"Span the subspace?: <p>If V is a subspace, can we do span(V)? Will span(V) equal to V because subspace is closed under addition and multiplication?</p>
<p>Thank you</p>","<p>If $$V$$ is a subspace, then $$\text{Span}(V) = V$$.  </p>
<p></p>
<p>(There is going to be a lot of redundancy in this spanning set though.)</p>
I believe so as V is a set of vectors. And span(V) = V by closure. Although it&#39;s closure under addition of 2 vectors, it would generalize to any finite linear combination of vectors."
"W11P Q2: geometric multiplicity, nullspace, and invertibility: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8ul9ciu7gn%2Fb5925668ad3639ad0665f7d2472e47c26d14e65bac7ee5c1d14319551c04ac91%2FScreenshot_%28208%29.png"" width=""664"" height=""50"" alt="""" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8ul9ciu7gn%2Fcf145f607b909bdc6f98a34e30d93111d96c43375db19c26677a63aafb1d3ee8%2FScreenshot_%28207%29.png"" width=""716"" height=""149"" alt="""" /></p>
<p>I don&#39;t understand the logic of the second sentence?</p>","There is only one eigenvalue.  It&#39;s value is $$\lambda$$ and it&#39;s algebraic multiplicity is 2.  If the matrix is diagonalizable, then the geometric multiplicity of $$\lambda$$ must be 2. "
"Inverse: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc62io9y5uf%2F0c6e1df8890e60fc7f16e17090aa3454eaf72e9ca6c59469e24c686e102d7320%2Fimage.png"" alt=""image.png"" /></p>
<p>Without proof can we write:AA = I_n is A invertible and an inverse of itself?</p>
<p>Or do we have to prove it</p>
<p>$$det(A^2) \neq 0$$, $$det(A) \neq 0$$</p>","Are you considering the special case where $$A^2=I_n$$?  If that is true, you can immediately say that $$A$$ is invertible and its inverse is itself. "
"0 dimension: <p>What is dim(V)? If V is the trivial subspace that only contains a vector 0. Will the dimension be 0?</p>
<p>Thank you</p>",Yes.  $$\dim (\{ \vec{0} \} )=0$$
"Transpose wpp11 q7: <p>I&#39;m confused about this line. How is the transpose distributive and how is the last implication on the yellow line valid?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8gwt19q556%2F33f12f5e64d1fd2708127264bc36302bd3fbfe5971afe05d0959b265ca1bb477%2FScreenshot_2024-04-09_at_12.41.33_PM.png"" alt=""Screenshot_2024-04-09_at_12.41.33_PM.pngNaN"" width=""449"" height=""311"" /></p>","<p>$$(AB)^T=B^TA^T$$.  See properties of transpose. </p>
<p></p>
<p>If you have that $$CD= I_n$$,  then $$D^{-1} = C$$. </p>"
"Eigenvalues and eigenspaces over real: <p>If an eigenvalue question asked for the eigenvalues and eigenspaces of a matrix A in Real, and we had an characteristic like this, where some of the roots only exist as complex numbers, what do we say? <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2F97ae359a21806def03dbfe499624c4c7bc5505c82ffcb0bd8cee863d58985714%2FScreen_Shot_2024-04-09_at_12.49.45_PM.png"" alt=""Screen_Shot_2024-04-09_at_12.49.45_PM.pngNaN"" width=""571"" height=""36"" /></p>
<p>Would we say the only real eigenvalue is 0 and only calculate the eigenspace of lambda zero?</p>
<p></p>",The answer to your second question is yes and yes.  
"Week 9 - PP Q5: <p>If a set of vectors are linearly dependent, that doesn&#39;t necessarily mean that the sum of the scalars is not 0 right? </p>
<p></p>
<p>In that case, any hints to continue this proof (I used contrapositive rather than direct proof as shown in solutions)</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcmng7k212i%2Fecc02db1b5f8da20ebf51eb504b12018c2d26ee8926273f0227a3c4eb79f153b%2Fimage.png"" alt=""image.pngNaN"" /></p>",You&#39;re close! Try: Case 1: $$\sum c_i=0$$ and Case 2: $$\sum c_i\neq 0$$. 
"Week 9 - ppq5: <p>Is my proof correct? Can I answer it by refernecing Q4a? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc2gwxor57c%2F148ffe691ffc79239fb3d4bffc7bc2000ea9a8cd6fd734df2a747cfe0297d00c%2Fimage.png"" alt=""image.pngNaN"" /></p>",Looks good! 
"Quiz 5 Q1b - Adding Vector to Every Element in Spanning Set: <p>Hi!</p>
<p></p>
<p>I&#39;m having difficulty seeing why the question below is false.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcm6iy84zh%2Fe01cc5aa62d945589a1f400d80fb993e3fd50351525243910aaa8838552b3111%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p></p>
<p>Initially I had thought that because $$\vec{x} \in V$$, $$\vec{x}$$ can be written as a linear combination of $$\vec{v_1} ... \vec{v_m}$$, and that <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcm6iy84zh%2F860d41475c67493971f3c9fabee47c0ced10864fdaefab023d9014d6a162e359%2Fimage.png"" alt=""image.png"" /> can be split to become $$Span(\vec{x}, \vec{v_1} ... \vec{x_m}) = Span(\vec{v_1} ... \vec{x_m}) = V$$.</p>
<p></p>
<p></p>
<p>I am further confused by the counter-example:<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcm6iy84zh%2Fee2cb9cffd6e9e1033917c535d26da5ed8c2df233d7a29fcd9a218b7dfb17551%2Fimage.png"" alt=""image.png"" />. Doesn&#39;t this set not take into account that $$\vec{x}$$ is added to every vector in the original set? Should it not be $$Span({\vec{0}}, \vec{e_2} - \vec{e_1}, \vec{e_3} - \vec{e_1})$$ which can be split to become $$Span({\vec{e_1}}, \vec{e_2}, \vec{e_3})$$?</p>
<p></p>
<p>I would appreciate the clarification/if anyone could point out where my misunderstanding is. Thank you!</p>","<p>Consider $$V = \text{Span}\{\vec{v}_1\}$$ where $$\vec{v}_1\neq 0 $$. Now, take $$\vec{x}=-\vec{v}_1$$.</p>
<p></p>
<p></p>
<p>Also, I am not sure what you mean by splitting the spans, I think they made a typo with the counter-example but the counter-example still works when you write it correctly like you did</p>
<p>Consider $$V = \text{Span}\{\vec{v}_1\}$$ where $$\vec{v}_1\neq 0 $$. Now, take $$\vec{x}=-\vec{v}_1$$.</p>
<p></p>
<p></p>
<p>Also, I am not sure what you mean by splitting the spans. </p>
Consider $$V = \text{Span}\{\vec{v}_1\}$$ where $$\vec{v}_1\neq 0 $$. Now, take $$\vec{x}=-\vec{v}_1$$
Consider $$V = \text{Span}\{\vec{v}_1\}$$. Now, take $$\vec{x}=-\vec{v}_1$$
Good catch on the typo in the solutions.  I fixed the typo. "
"A plane is a span of two vectors if it passes through the origin,: and a span of three vectors if it does not. <br /><br />Is this correct?","<p>A plane passing through the origin is a span of two <strong>linearly independent</strong> vectors.</p>
<p></p>
<p>A plane not passing through the origin would not be the span of any vectors, since it is no longer a subspace (does not contain $$\vec{0}$$)</p>
<p></p>
<p>I think you got confused by that a plane not passing through the origin is equal to a plane passing through the origin plus another vector</p>
<p>A plane passing through the origin is a span of two <strong>linearly independent</strong> vectors.</p>
<p></p>
<p>A plane not passing through the origin would not be the span of any vectors, since it is no longer a subspace (does not contain $$\vec{0}$$)</p>
<p>A plane passing through the origin is a span of two <strong>linearly independent</strong> vectors.</p>
<p></p>
<p>A plane not passing through the origin would not be the span of any vectors</p>
If a plane does not go through the origin it is not a subspace.  It is not closed under addition and therefore, does not have a spanning set. "
"Final Content: Will the distribution of chapters in the final be uniform, or will be there a greater emphasis on post midterm content? Just so we have a better idea of what to cover more thoroughly ","<p>I think most of the topics are built ontop of previous topics, so I would expect for essentially everything to be tested. (They can&#39;t test you on eigenvalues, determinants, without testing you on matrix multiplication for example)</p>
<p></p>
<p>Also this may be related @1120</p>
You can expect that more emphasis will be given to material that was covered since the midterm.  But the material in this course really builds on itself so you can&#39;t forget the pre-midterm material. "
"non vector space example typo?: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2Fa80e47842aa0d346174639f3331a315a68fc25da3a20d54a51c242cb52e4f41f%2Fimage.png"" alt=""image.png"" width=""518"" height=""587"" /></p>
<p>Is <strong>V4</strong> in these two examples supposed to be <strong>V3</strong>?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdweou4p2j4%2Fe7f69940f63ac60cc5653b0d3a3cc7cd4c46a42e81290b9c865c45596bf460a4%2Fimage.png"" alt=""image.png"" width=""613"" height=""110"" /></p>",Thanks for catching this.  I will updated the typo.
"Does this statement go both ways?: <a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl66pr4f64oe3ti%2Fef2a2a7036a402a5586dd6a3ee4ec23b066482ebe83321f8d16e6e96a21549bd%2FScreenshot_2024-04-09_at_3.30.02_PM.png"" target=""_blank"" rel=""noopener noreferrer"">Screenshot_2024-04-09_at_3.30.02_PM.png</a><br /><br />might be a dumb question but just making sure",Do you mean is it iff? This is a definition not a theorem/proposition so it is iff
"WP11 Q1: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl6at4vly2vo7m4%2Ff6b5e1e10c215b3689d079fad91ad9c4dcffdf12e4d577a0484ba5952ae28e1a%2FScreenshot_2024-04-09_at_3.54.21_PM.png"" alt=""Screenshot_2024-04-09_at_3.54.21_PM.pngNaN"" /></p>
<p></p>
<p>Why do similar matrices have the same characteristic polynomial?</p>",This is an exercise given on pg 185 of the course notes. 
Transformation: Can a linear transformation always be represented as a matrix vector multiplication?,Yes
Determinant for 3x3: Are we allowed to use quicker ways to calculate the determinant of a 3x3 matrix on the final?,"<md>Yes</md>
I’m pretty sure the sentiment is that « if it works, it works ». I’ll try to find a piazza post on this but it might take a while. <div><br /></div><div>The exception to this is when they say to use a specific method to do something, ie use Cramer’s Rule to solve the system </div>"
Inner products on final?: Are we getting tested on standard inner products on the final?,<md>No</md>
"q3 practice final: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwatgzzdt48x%2F2616d54392e8f167d8ff844ba338d75101bdd1d03c861437f7bf0a241cfbcff0%2FIMG_7005.jpg"" alt=""IMG_7005.jpgNaN"" width=""287"" height=""383"" /></p>
<p>Was wondering if I could solve it this way but not sure if I made an error or you cannot solve it like this</p>","<md>If you are computing $$\det(A - \lambda I)$$, you cannot row reduce $$A$$, then compute $$\det(\text{RREF}(A) - \lambda I)$$; you would have to compute $$\det(\text{RREF}(A - \lambda I))$$, and track which row operations you perform (e.g. if there are column swaps or scaling, they would change the determinant).</md>"
"What are some common standard matrices of transformations we should know?: I&#39;m talking about reflection about some line, rotation by some degrees, projection, or translations in as standard matrices, will we be expected to memorize any of them?",<md>You don't have to memorize these standard matrices.</md>
"Formula Sheet: Would formula sheet be provided in the finals?
Do I have to explicitly write the name of theorem everytime i use it?","no formula sheet
<md>No formula sheet is provided. You can say ""by property"" or ""by thoerem proven from class"" if you don't remember its name.</md>
<md>No formula sheet is provided.</md>"
"Question about Linear Independence: <p>If we had a matrix A made with [v_1 v_2 ... v_6] where the REF turns into:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2Fbf3101cf80ecc0c320d3571d1e854080c055c72aff4a40135a6a790d45a997e2%2FScreen_Shot_2024-04-09_at_4.48.21_PM.png"" alt=""Screen_Shot_2024-04-09_at_4.48.21_PM.pngNaN"" width=""517"" height=""138"" /></p>
<p>I understand {v_1 v_2 v_4 v_6} would be linearly independent but Would {v_1 v_3 v_5 v_6} also be LI?</p>","<md>Yes: imagine if you swapped the columns of your basis (i.e. swap column 2, 3, and swap column 4, 5).</md>"
"Week 10 - PP Q5b: <p>Can anyone further clarify why ei = [vi]_B? Thanks.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcmng7k212i%2Fd3ce2825362b65b903f2ce3c054552e6223ef5af34985019f67ade864d7fef58%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcmng7k212i%2F0406ac94d662b641afb52f64750984913671b20bb5af16907df53a6cb78dd979%2Fimage.png"" alt=""image.pngNaN"" /></p>","We want to write $$\vec v_i$$ as a linear combination of $$\vec v_1,\ldots,\vec v_n$$, i.e.<div><br /></div><div>$$\vec v_i = c_1\vec v_1+\cdots +c_n\vec v_n$$.</div><div><br /></div><div>What values of $$c_1,\ldots,c_n$$ should we choose?</div>"
"Chapter 9: <p></p>
<p></p>
<p>Could someone please explain how to solve this <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw929po8912g%2F6e4485903f0c9c52663c4136c9c48aa1594ceb53aaea4e15dc65b52b046a72ba%2FScreenshot_2024-04-09_at_6.07.36_PM.png"" alt=""Screenshot_2024-04-09_at_6.07.36_PM.pngNaN"" /></p>","<md>**Proposition 5.5.2** directly tells us that $$[T_A]_\varepsilon = A$$. In the other hand, since $$\mathcal B$$  is the ordered basis consisting of the columns of $$P$$, you can easily show that the change of basis $$_\varepsilon [I] _\mathcal{B}$$ is the matrix $$P$$. From here, you can use the **Hypothesis** and the **Proposition 9.1.7** to solve the rest of the question</md>"
"Explanation: <p></p>
<p></p>
<p>Could someone explain this result? Is it true for all k that det(A)^k = det(A^k). Why?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8dqa8gc4mm%2F6466f883f32b984169e799bff43f9a6f4f03ffa80965d493fd4084f5b1816767%2Fimage.png"" alt=""image.png"" /></p>","<md>Yes, you can use the multiplicative property of the determinant and induct on $$k$$ to show that $$\det(A)^k = \det(A^k)$$</md>"
"Chapter 9 - Eigenvector Basis Criterion for Diagonalizability: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw929po8912g%2F0b13a4d9a2923f051c24cbc2fda26059cf00a77cac8a5164f1982784c8feb4c2%2FScreenshot_2024-04-09_at_6.41.35_PM.png"" alt=""Screenshot_2024-04-09_at_6.41.35_PM.pngNaN"" /></p>
<p>Could someone explain how the last line comes about, how does T(vi) = Lambdai(vi) imply that [T]b = diag(lambda1, ... , lambdan)?</p>","<md><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flqzes2lznxt50s%2Flkqwerfxazc1nt%2Fnrwcvvkhldnp%2FIMG_8131_2024_04_09.jpeg"" /></md>
<img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flqzes2lznxt50s%2Flkqwerfxazc1nt%2Fnrwcvvkhldnp%2FIMG_8131_2024_04_09.jpeg"" /><p></p>"
subspace vs linear transformation: Do we use the same methods to prove each of these?<br />They seem pretty similar. What are the differences in proving something is a linear transformation vs a subspace?,"<md>A linear transformation is a function, whereas a subspace is a set. They ways for proving them are pretty similar, but they are fundamentally different objects.</md>"
"Dimension of Eigenspace and Nullity: <p>I&#39;m having trouble connecting everything together, could anyone help explain why the dimension of eigenspaces/geometric multiplicity is the nullity of the matrix $$(A-\lambda I)$$.</p>
<p></p>
<p>Thanks</p>","Since nullity is how many free variables are in the null space, you can think of nullity as the dimension of the nullspace. The eigenspace is the nullspace of $$(A-\lambda I)$$, so the geometric multiplicity is therefore the nullity of $$(A-\lambda I)$$"
"Quiz 5 Q1e: <p>Can someone please explain the definition of change-of-basis matrix step?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwaij6bmq2cc%2Fa4a75f5d3570caeb8edbeed971195a2cced3c0addebd15961518509f8ea8c174%2FScreenshot_2024-04-09_at_9.42.14_PM.png"" alt=""Screenshot_2024-04-09_at_9.42.14_PM.pngNaN"" width=""447"" height=""145"" /></p>","<p>$$_\mathcal{B}[P]_\mathcal{E}$$ represents changing a vector in terms of $$\mathcal{E}$$ into a vector in terms of the vectors of $$\mathcal{B}$$. In this case, $$\vec{u}_1,\dots,\vec{u}_n$$ <em>is<strong> </strong></em>$$\mathcal{B}$$, so the representation would be $$I_n$$.</p>
<p></p>
<p>For instance, to rewrite $$\vec{u}_3$$, it would clearly just become $$\vec{e}_3$$ since we are taking the third vector from $$\mathcal{B}$$</p>
<p>$$_\mathcal{B}[P]_\mathcal{E}$$ represents a vector in terms of $$\mathcal{E}$$ in terms of the vectors of $$\mathcal{B}$$. In this case, $$\vec{u}_1,\dots,\vec{u}_n$$ <em>is<strong> </strong></em>$$\mathcal{B}$$, so the representation would be $$I_n$$.</p>
<p></p>
<p>For instance, to rewrite $$\vec{u}_3$$, it would clearly just become $$\vec{e}_3$$ since we are taking the third vector from $$\mathcal{B}$$</p>"
"WA5 Q1: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl6at4vly2vo7m4%2F8e1651f62ea2abdb7b2ace5f0f34974bccf8e3eb78d340525f4eb656fbcd6c32%2FScreenshot_2024-04-09_at_10.11.29_PM.png"" alt=""Screenshot_2024-04-09_at_10.11.29_PM.pngNaN"" /></p>
<p>Why $$C_{n-1}$$ is free not $$C_{n}$$? And Why $$C_{i}$$ can be represented by $$C_{2}$$</p>","<p>&gt;&gt;Why $$C_{n-1}$$ is free not $$C_n$$? And Why $$C_i$$ can be represented by $$C_2$$.</p>
<p></p>
<p>The answer is correct, but not straightforward... </p>
<p></p>
<p>Following the standard process, $$c_n$$ is the free parameter and other $$c_i$$ can be directly determined by $$c_n$$ using the RREF. (Then, you realize this is the same as the solution.) Just stick with the standard method, if it makes you comfortable.</p>
<p></p>
<p></p>
<p>&gt;&gt;Why $$C_{n-1}$$ is free not $$C_n$$? And Why $$C_i$$ can be represented by $$C_2$$.</p>
<p></p>
<p>The answer is correct, but not straightforward... </p>
<p></p>
<p>Following the standard process, $$c_n$$ is the free parameter and other $$c_i$$ can be directly determined by $$c_n$$ using the RREF. (Then, you realized this is the same as the solution.) Just stick with the standard method, if it makes you comfortable.</p>
<p></p>
<p></p>"
