Question,Answer
"PP1 Q2a Riemann Sum to Definite Integral: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2Fdc703674b26d6d9f252984207309d150159a54898868ccd471dbf6e47515f086%2Fimage.png"" alt=""image.pngNaN"" />For this question, how would we find what f(x) is? </p>
<p>I know f(xi) = (e^xi)/xi = 1 &#43; (6i/n)</p>","<p>I think the best way to approach this is to first recall the definition of a Riemann Sum, as seen on page 13 of the course notes:</p>
<p>Given a function $$f$$ on $$[a,b]$$ and a partition $$P$$ on $$[a,b]$$, and a set $$\{c_1, c_2, \cdots, c_n\}$$ where $$c_i \in [t_{i-1},t_i]$$. Then a Riemann sum for $$f$$ with respect to $$P$$ is:</p>
<p></p>
<p style=""text-align:center""> $$S = \sum_{i=1}^{n}f(c_i)\Delta t_i$$</p>
<p style=""text-align:center""></p>
<p style=""text-align:left"">Notice that we are given that the $$x_i$$&#39;s are a point in the $$i$$th sub-interval so these can be viewed as our $$c_i$$&#39;s. We are also given that the partition is regular so we have that $$\Delta t_i = \frac{b-a}{n} = \frac{7-1}{n} = \frac{6}{n}$$.</p>
<p style=""text-align:left""></p>
<p style=""text-align:left"">Then by inspection we can see that our $$f(c_i) = f(x_i) = (\frac{e^{x_i}}{x_i})$$ and our $$\Delta t_i = \frac{6}{n}$$. From here we can use the definition of our definite integral on page 16 to write out the definite integral.</p>
<p style=""text-align:left""></p>
<p style=""text-align:left""></p>
<p style=""text-align:left"">Note: I believe that when you state &#34;$$f(x_i) = \frac{e^{x_i}}{x_i} = 1 + \frac{6i}{n}$$&#34; you are assuming that we are using the Right-hand Riemann Sum which we cannot do in this case because we are not given that our $$x_i$$ is the right-hand endpoint of the $$i$$th subinterval.</p>
<p style=""text-align:left""></p>
<p style=""text-align:left"">Additionally notice that in the definition of the right-hand Riemann sum we have:</p>
<p style=""text-align:left"">$$\sum_{i=1}^{n}(\textbf{f}(a+i(\frac{b-a}{n})) \ (\frac{b-a}{n}))$$</p>
<p style=""text-align:left"">So, if we were doing the right hand Riemann sum we would have $$f(1 + \frac{6i}{n})$$.</p>
<p style=""text-align:left""></p>"
"Example of right-hand Riemann Sum: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2F3df1fb6221f3c842a419e4f8a95b40da2fcda1f9985262e49b59f2f6419347ad%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>Why the n here is a constant? So is i here the variable?</p>
<p></p>
<p></p>","Within the sum, yes, i is the thing that&#39;s changing, not n. Within the limit, n is changing."
"Property of definite intergral: <p>Hello. Could anyone explain why the areas can be cancelled on interval [-a, a] for an odd function?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2F52b49f6741bd2b4a601de11dc6b17306a2586c80616372402fe1bd804cc8339e%2Fimage.png"" alt=""image.pngNaN"" /></p>","The picture is symmetric about the origin. Area below the x-axis is treated as negative, while area above is treated as positive. The net result is 0."
"Integrating constant functions: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcbyt1x76wg%2F1adfe5d433f4f2878f878983fd320d67bd2cba230ee917ca61ad4612ba0bbbc4%2FScreen_Shot_2024-01-10_at_9.07.15_PM.png"" alt=""Screen_Shot_2024-01-10_at_9.07.15_PM.png"" width=""229"" height=""129"" /></p>
<p>How does this simplify? Do we use the summation formula here? Except there&#39;s no $$i$$</p>","That is the same as a(b-a)/n * the summation of 1 from i to n, and the sum of 1 n times is the same as 1*n<div><br /></div><div>Hence you get, a(b-a)/n * n</div><div><br /></div><div>The n gets cancelled to give you that.</div><div><br /></div><div>Sorry this is not in latex, but let me know if it&#39;s not clear, I&#39;ll type it out better </div>
That is the same as a(b-a)/n * the summation of 1 from i to n, and the sum of 1 n times is the same as 1*n<div><br /></div><div>Hence you get, a(b-a)/n * n</div><div><br /></div><div>The n gets cancelled to give you that.</div><div><br /></div><div>Sorry this is not in latex, but let me know if it&#39;s not clear, I&#39;ll type it out better </div>
That is the same as a(b-a)/n * the summartion of 1 from i to n, and the sum of 1 n times is the same as 1*n<div><br /></div><div>Hence you get, a(b-a)/n * n</div><div><br /></div><div>The n gets cancelled to give you that.</div><div><br /></div><div>Sorry this is not in latex, but let me know if it&#39;s not clear, I&#39;ll type it out better </div>"
"Questions on the note of definite integral: <p>Hello, I have got some questions from the today&#39;s note </p>
<p>1) In the part saying that the width $$\Delta x$$ is not need to be same, I thought the width of $$\Delta x$$ is meaning the width of partition in the Riemann sum and I believed it suppose to be same, so I still do not get it why is it not need to be same? Is it because we do not know the value of n?</p>
<p>2) When it explains the 4th property of integral, why there is a note saying c&gt;b or c&lt;a? Was it to explain that even the c that is out of the interval of [a,b] is valid to use this property?  </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwadiuiwk1g1%2F2cc7ed3f4155be930684cd448165e788c8bd531183c834e017f638975023537a%2FScreenshot_2024-01-10_220230.png"" width=""710"" height=""53"" alt="""" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwadiuiwk1g1%2Fcb4e15cf48fe91f27ea587f403df4912ea2f4ef1c84afea3452d8fb1631de0e3%2FScreenshot_2024-01-10_220243.png"" width=""1018"" height=""180"" alt="""" /></p>","<p>1) Since the partition doesn&#39;t need to have equal subintervals, this means $$\Delta x$$ can change.</p>
<p></p>
<p>2) I don&#39;t think the condition is necessary, as long as all the integrals are well-defined then the property should hold. Since $$\int_{a}^{c}f(x)dx = F(c) - F(a)$$ and $$\int_{c}^{b}f(x)dx = F(b) - F(c)$$,</p>
<p>$$\int_{a}^{c}f(x)dx + \int_{c}^{b}f(x)dx = F(c) - F(a) + F(b) - F(c) $$</p>
<p>$$ = F(b) - F(a) = \int_{a}^{b}f(x)dx $$ I believe this holds even without the inital condition</p>
<p></p>
<p></p>
<p>1) Since the partition doesn&#39;t need to have equal subintervals, this means $$\Delta x$$ can change.</p>
<p></p>
<p>2) I don&#39;t think the condition is necessary, as long as all the integrals are well-defined then the property should hold. Since $$\int_{a}^{c}f(x)dx = F(c) - F(a)$$ and $$\int_{c}^{b}f(x)dx = F(b) - F(c)$$,</p>
<p>$$\int_{a}^{c}f(x)dx + \int_{c}^{b}f(x)dx = F(c) - F(a) + F(b) - F(c) $$</p>
<p>$$ = F(b) - F(a) = \int_{a}^{b}f(x)dx $$ I believe this holds even without the inital condition.</p>
<p></p>
<p></p>
<p>1) Since the partition doesn&#39;t need to have equal subintervals, this means $$\Delta x$$ can change.</p>
<p></p>
<p>2) I don&#39;t think the condition is necessary, as long as all the integrals are well-defined then the property should hold. Since $$\int_{a}^{c}f(x)dx = F(c) - F(a)$$ and $$\int_{c}^{b}f(x)dx = F(b) - F(c)$$,</p>
<p>$$\int_{a}^{c}f(x)dx + \int_{c}^{b}f(x)dx = F(c) - F(a) + F(b) - F(c) $$</p>
<p>$$ = F(b) - F(a) = \int_{a}^{b}f(x)dx $$ I believe this holds even without the condition.</p>
<p></p>
<p></p>
<p>1) Since the partition doesn&#39;t need to have equal subintervals, this means $$\Delta x$$ can change.</p>
<p></p>
<p>2) I don&#39;t think the condition is necessary, as long as all the integrals are well-defined then the property should hold. Since $$\int_{a}^{c}f(x)dx = F(c) - F(a)$$ and $$\int_{c}^{b}f(x)dx = F(b) - F(c)$$,</p>
<p>$$\int_{a}^{c}f(x)dx + \int_{c}^{b}f(x)dx = F(c) - F(a) + F(b) - F(c) $$</p>
<p>$$ = F(b) - F(a) = \int_{a}^{b}f(x)dx $$ and I believe this holds even without the condition.</p>
<p></p>
<p></p>
<p>The students&#39; answer above is great! I&#39;d just like to add two things:</p>
<p>For the first question, our $$\Delta x$$ refers to the length of a sub-interval (i.e. $$\Delta x_i = x_i - x_{i-1}$$), and note that these do not need to all be the same length. $$\|P_n\| = max\{\Delta x_1, \Delta x_2, \cdots, \Delta x_n\}$$ and this is the length of the largest sub-interval.</p>
<p></p>
<p>For the second question, the note says that it holds for all $$c \in \mathbb{R}$$, it then states that it even holds for $$c > b \textrm{ or } c < a$$. The purpose of stating this is to make it clear that this $$c$$ does not need to be in $$[a,b]$$ because as the student showed above it holds for all $$ c \in \mathbb{R}$$.</p>"
"Weekly questions Q1b: <p>I wonder what went wrong in this soln,</p>
<p></p>
<p><img src=""https://cdn.discordapp.com/attachments/948980549412859937/1195058493271572560/image.png"" /></p>","Going from the fourth line from the end to the third line from the end, the sum should still be applied to $$\frac{4}{n}$$. You&#39;re adding up this constant $$n$$ times, meaning it should result in an extra $$n\cdot\frac{4}{n}=4.$$
You made a mistake where you moved 4/n out of the summation. Cause you can’t just do that.

The summation of 4/n will become 4 lmk if this make sense, or if I’m wrong lol :)"
"Practice Problem 1 Q3: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwd8exhah635%2Fd5de8e18a21f822e230bb513d3f6eb9fa6a582ea1f95b44dc00fb51187630a98%2FScreenshot_2024-01-11_at_4.22.05_PM.png"" alt=""Screenshot_2024-01-11_at_4.22.05_PM.pngNaN"" /></p>
<p></p>
<p>When proving this integral, I used squeeze theorem for integrals but I managed to get the reversed bounds through my process. If b=pi/4 (upper bound) and a= pi/6 (lower bound) then wouldn&#39;t it follow that M=sqrt(2)pi/24 (upper bound) and m=sqrt(3)pi/24 (lowerbound)? Where is my mistake or is it because sqrt(2)pi/24&lt;sqrt(3)pi/24, so we put sqrt(3)pi/24 as the upper bound.</p>","Note that $$cos(x)$$ is decreasing on the interval $$[\pi/6, \pi/4]$$. That is $$m$$ appears when $$cos( \pi/4) = \sqrt2 / 2$$, and $$M$$ appears when $$cos( \pi/6) = \sqrt3 / 2$$. You might confuse yourself the terms &#34;upper limit&#34; and &#34;lower limit&#34; with the actual upper and lower bounds of the function on the interval.
Note that $$cos(x)$$ is decreasing on the interval $$[\pi/6, \pi/4]$$. That is $$m$$ appears when $$cos( \pi/4) = \sqrt2 / 2$$, and $$M$$ appears when $$cos( \pi/6) = \sqrt3 / 2$$. You might confuse yourself the terms &#34;upper limit&#34; and &#34;lower limit&#34; with the actually upper and lower bounds of the function on the interval.
Note that $$cos(x)$$ is decreasing on the interval $$[\pi/6, \pi/4]$$. That is $$m$$ appears when $$cos( \pi/4) = \sqrt2 / 2$$, and $$M$$ appears when $$cos( \pi/6) = \sqrt3 / 2$$. You might confuse yourself about the terms &#34;upper limit&#34; and &#34;lower limit&#34; with the actually upper and lower bounds of the function on the interval.
Note that $$cos(x)$$ is decreasing on the interval $$[\pi/6, \pi/4]$$. That is $$m$$ appears when $$cos( \pi/4)$$, and $$M$$ appears when $$cos( \pi/6)$$. You might confuse yourself about the terms &#34;upper limit&#34; and &#34;lower limit&#34; with the actually upper and lower bounds of the function on the interval."
"PP1 Q4: <p>Is my proof for question 4 of the practice problems valid/rigorous enough?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2Fb3a72ca6c38bfa07e859b3d3460314fc7c71bf1916dabc8bc9b60477cf9f762e%2Fimage.png"" alt=""image.pngNaN"" /></p>","This observation will certainly be an important ingredient in the proof, but I&#39;m not sure I&#39;m convinced that this means the function isn&#39;t integrable. Being integrable means that the limit of every sequence of Riemann sums (associated to any sequence of partitions with $$\|P_n\|\rightarrow 0$$) is the same. Can you come up two sequences of Riemann sums that have different limits? That would show that the function is not integrable."
General question about the definition of definite integral: How to understand the lower limit and upper limit represented by a and b?,"<p>If I understand your question correctly you&#39;re asking what does the $$a$$ and the $$b$$ represent in the definite integral $$\int_{a}^{b}f(t) dt$$.</p>
<p></p>
<p>The interval $$[a,b]$$ is the interval which we are integrating over. So, if we picture integration as taking the area under the curve, then our $$a$$ represents the starting point along the x-axis of where we are computing the area and the $$b$$ represents the ending point along the x-axis of where we are computing our area.</p>
<p></p>
<p>A useful figure from page 21 of the course notes is:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkcasvx6i2f529%2F85defed9e08d6b947d076f788adf34c0e571bd644a39f67339b16e903d9ab082%2FScreenshot_2024-01-12_at_9.41.08_AM.png"" width=""441"" height=""226"" alt="""" /></p>
<p>If I understand your question correctly you&#39;re asking what does the $$a$$ and the $$b$$ represent in the definite integral $$\int_{a}^{b}f(t) dt$$.</p>
<p></p>
<p>The interval $$[a,b]$$ is the interval which we are integrating over. So, if we picture integration as taking the area under the curve, then our $$a$$ represents the starting point along the x-axis of where we are computing the area and the $$b$$ represents the ending point along the x-axis of where we are computing our area.</p>
<p></p>
<p>A useful figure from page 21 of the course notes is:</p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkcasvx6i2f529%2F85defed9e08d6b947d076f788adf34c0e571bd644a39f67339b16e903d9ab082%2FScreenshot_2024-01-12_at_9.41.08_AM.png"" target=""_blank"" rel=""noopener noreferrer"">Screenshot_2024-01-12_at_9.41.08_AM.png</a> </p>"
"Week one Content Questions: <p>I&#39;m reviewing for the quiz and I had a few questions about this week&#39;s content. Thank you in advance!</p>
<p>1. From my understanding, delta t represents the width of one rectangle, not all of them, is this correct? Also, what is the second formula for? I&#39;m confused about all the variables in this equations (eg. what that ti and t0 and delta t represent)</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdwm2tzz2kh%2Fc3a76e0c2ca5c43fe52657099828358810cdc0f4c4affe9f00f5570f9ed6452d%2FScreenshot_2024-01-12_at_2.55.44_PM.png"" width=""318"" height=""158"" alt="""" /></p>
<p>2.Assuming that the area above and below the x-axis are equal, the total area would be 0 right? So instead of ignoring the negative sign (of the area below the x axis), we simply subtract it from the &#34;positive&#34; area , right?</p>
<p>I<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdwm2tzz2kh%2F83609dd9cb30c95ecbce71083bddb12a2abcd66282e74169057513aab9884932%2FIMG_0023.jpg"" width=""298"" height=""257"" alt="""" /></p>
<p>3. This might be a vague question but when going over the 6 properties, our prof drew an example to explain what the properties were trying to say but I forgot which one it was for. Im guessing it&#39;s 3 but I want to be sure.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdwm2tzz2kh%2F9c71c1799b6a9fa61fc667bd59f0ffd66ee3cfc9232ae854468cb3a5d5116644%2FIMG_682096DC9C1C-1.jpeg"" alt="""" width=""351"" height=""286"" /> </p>
<p></p>
<p></p>","<p>1) Yes, $$\triangle t$$ represents the width of one rectangle within our partition. When we have a regular-n partition (all the widths are equal) we can represent $$\triangle t = \frac{b-a}{n}$$ where $$b-a$$ is the length of the whole interval divided by $$n$$ subsections. </p>
<p></p>
<p>The second formula is used as the terms to evaluate the function to solve the Riemann sum (possibly other applications I don&#39;t know about too). $$t_i$$ represents an arbitrary term within the partition, $$t_0$$ is the very first value in the interval (usually $$t_0 = a$$ from what I&#39;ve seen, use this for practice problems), $$\triangle t$$ is the width of one rectangle. </p>
<p></p>
<p>Basically what we&#39;re doing is computing a random instance of $$t$$ within our partition. </p>
<p></p>
<p>Here&#39;s a diagram that will hopefully make more sense than my yapping:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2Ffc6be16cceeb40be6f788f040c1416fc18480377ba6ffc9b94f230321d7b88fe%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>$$t_i$$ is a placeholder for $$t_1, t_2, t_3, t_{whatever}...$$ within the interval. To calculate where it is in respect to $$t_0=a$$, we just add the width of 1 rectangle $$i$$ times. </p>
<p></p>
<p>So if I want $$t_3$$, I would do $$t_3 = t_0 + 3\triangle t$$. I&#39;m adding $$3\cdot$$ (width of rectangle) to get to $$t_3$$. Let me know if you can see this visually with my diagram, I can explain more if needed. Then you can plug this result in as the argument of your function within the definite integral and solve.</p>
<p></p>
<p>2. Yes, or you can think of it as &#34;adding the negative area to the positive area&#34;. If they are equal then your total is 0. </p>
<p></p>
<p>3. Your assumption is correct. This was for the 3rd property from 1.3 Thm 2 (pg. 28 of course note pdf)</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2F6e03f09e3561534ae923c110affe437510eb9b9fc3ecf1d03836fae3980d6129%2Fimage.png"" alt=""image.png"" /></p>
<p>Not sure if you wanted an explanation as to what this is talking about / how it relates to the diagram so just add a followup discussion if you&#39;d like me to address that. </p>
<p></p>
<p>Hope that helps, let me know if there&#39;s anything else I can add to clarify for you! </p>
<p></p>"
"Practice Quiz 1 LA1: <p><img src=""https://cdn.discordapp.com/attachments/948980549412859937/1195529754401587262/image.png"" /></p>
<p>Is this a valid proof?</p>","Looks okay to me, though I don’t think a proof by contradiction is necessary. Just remove the first line about assuming the function is integrable."
"in class extra questions: <p>When we were solving this in class I was very confused as to why we needed to consider both 0 and 1 for the lower limit</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2Fcd816b3145a8b5bc176b6e6a8afdfc8d418f4a41abc5e1e28755720d56f415bd%2FScreenshot_2024-01-13_at_4.25.44_AM.png"" alt=""Screenshot_2024-01-13_at_4.25.44_AM.pngNaN"" width=""328"" height=""78"" /></p>",The instructor response to @63 likely provides the answer you&#39;re looking for.
"ep #4: <p>Is this possible without using the upper and lower Riemann Sum?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8rpo1vu6yt%2F2432e107360a5d50312e64ff92e6c0cf2679ffcf05bcb7172c698ba3a283752d%2FScreenshot_2024-01-13_at_5.02.57_AM.png"" alt=""Screenshot_2024-01-13_at_5.02.57_AM.pngNaN"" width=""695"" height=""148"" /></p>","Yes, use definition of definite integral.
You can see my answer to @27 for a description of what you need to show."
"class extra problem: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwej5x9pg6c%2F7a919b8264083e268d9b573b7aab93e34d24894abfcaa7afcf8efc49ea72e083%2F6021705154881_.pic.jpg"" alt=""6021705154881_.pic.jpgNaN"" />I&#39;m a little stuck with the calculation of the limit. How to get to the final result of e^2-1?","You can pull out the constants, leaving you with 
<p style=""text-align:center"">$$\displaystyle 2(1-e^2)\frac{\displaystyle \lim_{n\rightarrow\infty}e^{\frac{2}{n}}}{\displaystyle \lim_{n\rightarrow\infty}n(1-e^{\frac{2}{n}})}$$.</p>
<p style=""text-align:left"">The limit in the numerator should be easy enough to deal with. In the denominator, the limit has the form $$\infty\cdot 0$$, which is indeterminate. Perhaps L&#39;Hopital&#39;s rule could help?</p>"
"Practice Problems 1 Q1b): <p>Could someone explain why x0 is 1 in this case? Also, how would you go about finding xo in general?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw89wiqf63yo%2Fe315b1485fa02837b5af1082cb1d808610e2ea96edd91d17d0df1d2b7431bd9d%2FScreenshot_2024-01-13_at_12.27.13_PM.png"" width=""675"" height=""223"" alt="""" /></p>",X_0 is the lower bound of the integral — the left endpoint of the domain of integration.
"PP1: <p>Will solutions be posted for practice problems 1?<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwckcyv8woi%2F125045597bf8ef5f9e7868df50bed2e6012ce9c4e5c369f290ad2e2098cddaa0%2FScreenshot_2024-01-14_120907.png"" width=""1524"" height=""956"" alt="""" /></p>
<p></p>","They were posted on Friday afternoon. <br /><br />Edit: It looks like you&#39;re in the Physics-based section of the course, which operates separately from the main offering. I suggest reaching out to your instructor if you have any questions about the course and check to see if there is a MATH138P Piazza.
They were posted on Friday afternoon."
"Practice Problem Week one: <p>Thank you in advance!</p>
<p>I was doing question 1b, and I understand the main concept, but I&#39;m a bit lost on the summation. </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdwm2tzz2kh%2Fb6b35781e3efaedca9c44c0b74c85771c6917846abed081b767d6e59a8f6d8f4%2FIMG_52965EA82FF9-1.jpeg"" width=""210"" height=""193"" alt="""" /></p>
<p>Does the summation become n simply because it is 1? If it was 2, what would it be? I think seeing the summation written out would help me the best (if possible). Thank you!</p>","The sum is 1&#43;1&#43;1&#43;…&#43;1, n times. What would it be if it were 2&#43;2&#43;2&#43;…&#43;2, n times?"
"Weekly problem q5: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2Ff5f660f478116b661c9cb7d005744a6719eb067ea4aa7d376ad8e2a318bd9710%2FIMG_2683.PNG"" width=""2388"" height=""1668"" alt="""" /></p>
<p>Is the attached a valid proof for q5?</p>","<p>I&#39;m seeing number of questions of the form &#34;is this a valid proof?&#34; What does it mean for a proof to be valid? I suppose a valid proof would be an argument that&#39;s fully justified and explained convincingly to the reader.</p>
<p></p>
<p>As a reader (and writer) of the argument, are you convinced that it&#39;s true? If you have doubts, try to justify them. Part of becoming a good proof writer and good mathematician is being able to judge whether an argument is correct and complete.</p>
<p>I&#39;m seeing number of questions of the form &#34;is this a valid proof?&#34; What does it mean for a proof to be valid? I suppose a valid proof would be an argument that&#39;s fully justified and explained convincingly to the reader.</p>
<p></p>
<p>As a reader (and writer) of the argument, are you convinced that it&#39;s true? If you have doubts, try to justify them. Part of becoming a good proof writer and good mathematician is being able to judge an argument as correct and complete.</p>
<p>I&#39;m seeing number of questions of the form &#34;is this a valid proof?&#34; What does it mean for a proof to be valid?</p>
<p></p>
<p>I suppose a valid proof would be an argument that&#39;s fully justified and explained convincingly to the reader. As a reader (and writer) of the argument, are you convinced that it&#39;s true? If you have doubts, try to justify them. Part of becoming a good proof writer and good mathematician is being able to judge an argument as correct and complete.</p>
.
I’m not an instructor but that looks good to me "
"The Average Value Theorem: <p>Hi. I am a bit confused how we go from IVT to the geometric interpretation of the average value theorem? Why Area R1&#43;Area R3 equals R2?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2F9cead5719cdcc7d4ce864327a518def453cbced88a334286b953f81955505e56%2Fimage.png"" alt=""image.png"" /></p>","<p>If $$\alpha=f_{\text{avg}}$$, you&#39;re interested in the signed area between the graph of $$f(x)$$ and the horizontal line $$y=\alpha$$. Imagine applying a downward shift by $$\alpha$$ units to the function and to the line, so  $$y=\alpha$$ becomes $$y=0$$ (the $$x$$-axis) and $$f(x)$$ becomes $$f(x)-\alpha$$. Note that determining the signed area between $$f(x)$$ and $$y=\alpha$$ is the same as determining the signed area between $$f(x)-\alpha$$ and the $$x$$-axis.</p>
<p></p>
<p>What is the signed area between $$f(x)-\alpha$$ and the $$x$$-axis? I suppose it would be $$\displaystyle\int_a^b \left(f(x)-\alpha\right)\,dx$$. If you can show that this integral is $$0$$, I suppose that would show that there is the same amount of area below the $$x$$-axis as there is above. And since your problem is equivalent, it would mean that there is the same area above $$y=\alpha=f_{\text{avg}}$$ as there is below.</p>
<p></p>
<p>Now, can you prove that $$\displaystyle\int_a^b\left(f(x)-\alpha\right)\,dx=\int_a^b\left(f(x)-f_{\text{avg}}\right)\,dx=0$$?</p>
<p>If $$\alpha=f_{\text{avg}}$$, you&#39;re interested in the signed area between the $$f(x)$$ and the horizontal line $$y=\alpha$$. Imagine applying a downward shift by $$\alpha$$ units to the function and to the line, so  $$y=\alpha$$ becomes $$y=0$$ (the $$x$$-axis) and $$f(x)$$ becomes $$f(x)-\alpha$$. Note that determining the signed area between $$f(x)$$ and $$y=\alpha$$ is the same as determining the signed area between $$f(x)-\alpha$$ and the $$x$$-axis.</p>
<p></p>
<p>What is the signed area between $$f(x)-\alpha$$ and the $$x$$-axis? I suppose it would be $$\displaystyle\int_a^b \left(f(x)-\alpha\right)\,dx$$. If you can show that this integral is $$0$$, I suppose that would show that there is the same amount of area below the $$x$$-axis as there is above. And since your problem is equivalent, it would mean that there is the same area above $$y=\alpha=f_{\text{avg}}$$ as there is below.</p>
<p></p>
<p>Now, can you prove that $$\displaystyle\int_a^b\left(f(x)-\alpha\right)\,dx=\int_a^b\left(f(x)-f_{\text{avg}}\right)\,dx=0$$?</p>"
"Error with learn: Hi is anyone experiencing this while logging into learn right now? <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkggoe9bxe5d42u%2F82f33c42743f409fdb98326af2167d28aab230f83792bb5f399c6b7c2f340f26%2FScreenshot_2024-01-14_at_10.07.46_PM.png"" alt=""Screenshot_2024-01-14_at_10.07.46_PM.pngNaN"" />","never mind it fixed automatically,"
"Practice Problem Q3: <p>Thank you in advance!</p>
<p>I was working on the practice problems and I had two questions<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdwm2tzz2kh%2Fa7aaaea0fa89e3c02721b032b3cf326dfb75efe62596a7de2e576cec5645d9c1%2FIMG_BA4B449FE1E8-1.jpeg"" width=""1216"" height=""713"" alt="""" /></p>","In the interval of $$[{\frac{\pi}{6}},{\frac{\pi}{4}}]$$, $$\cos(x)$$ is limited to $$[\frac{\sqrt{2}}{2},{\frac{\sqrt{3}}{2}}]$$, so that&#39;s where the inequality $$\frac{\sqrt{2}}{2}\leq \cos(x)\leq {\frac{\sqrt{3}}{2}}$$ comes from."
"Application of IVT to Average Value Theorem: <p>Following the proof for the average value theorem given in the course textbook</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcilo1red2%2F13b5f29a4858349491aa92afa5c74b6ad17f6a830a4b0ec2ba644036bf9820c2%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcilo1red2%2F06a89ba3daf35685c5af372e077c4c40a03644a87da5df3ea026524066bdec4e%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcilo1red2%2F7c4102f3a775e0c8188c8273848f330bfa756bf0d0eaa8b66c5434988f58d1c2%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>In the above proof, when they have applied IVT, IVT guarantees a value &#34;c&#34; in the open interval (c1, c2). So, my question is even though c1, c2 belong to [a, b], if c1 or c2 are either a or b, can we say that a &lt;= c &lt;= b. Shouldn&#39;t it be a &lt; c &lt; b because IVT guarantees a &#34;c&#34; in the open interval?</p>","Yes, I suppose you could refine it to have $$c$$ in the open interval. It <em>could</em> be the case that the average value is attained at x=a or x=b; but there must also be a $$c\in(a,b)$$ that attains the average value."
